title,category,license,author,asset_url,github_url
Global Illumination Demo,Demos,MIT,Godot Engine,https://godotengine.org/asset-library/asset/2737,https://github.com/godotengine/godot-demo-projects
Globalize Plugins,Tools,MIT,dugramen,https://godotengine.org/asset-library/asset/2681,https://github.com/dugramen/godot-globalize-plugins
GLoot (Universal Inventory System),Tools,MIT,pkish,https://godotengine.org/asset-library/asset/1368,https://github.com/peter-kish/gloot
Glow for 2D Demo,Demos,MIT,Godot Engine,https://godotengine.org/asset-library/asset/2715,https://github.com/godotengine/godot-demo-projects
Glowing and Blur Shaders (With Tutorial Video),Demos,MIT,ThinkWithGames,https://godotengine.org/asset-library/asset/2366,https://github.com/Goldenlion5648/GlowAndBlurShadersTutorial
Glowing Border Effect,Shaders,MIT,Magodra,https://godotengine.org/asset-library/asset/1759,https://github.com/Magodra/GlowBorderEffect
Glowing Border Effect,Shaders,MIT,Magodra,https://godotengine.org/asset-library/asset/1162,https://github.com/Magodra/GlowBorderEffect
GLTF KHR_xmp_json_ld Copyright,Scripts,Unlicense,aaronfranke,https://godotengine.org/asset-library/asset/2309,https://github.com/aaronfranke/godot-gltf-khr-xmp-copyright
GLTF to MeshLibrary,Tools,MIT,zincles,https://godotengine.org/asset-library/asset/2845,https://github.com/zinclesdown/godot_gltf2meshlib
glTFX External Reference Format (experimental),3D Tools,Testing,aaronfranke,https://godotengine.org/asset-library/asset/3206,https://github.com/aaronfranke/godot-gltfx-reference-format
Gmap - map packager,Tools,MIT,kaifungamedev,https://godotengine.org/asset-library/asset/2584,https://github.com/Kaifungamedev/GMap
GMC: Media Controller for MPF,Misc,MIT,avanwinkle,https://godotengine.org/asset-library/asset/3125,https://github.com/missionpinball/mpf-gmc
Gnumaru's Scene Tree View Buttons,Tools,MIT,gnumaru,https://godotengine.org/asset-library/asset/3063,https://github.com/Gnumaru/GnumarusSceneTreeViewButtons
Gnumaru's Static Data Importer,Tools,MIT,gnumaru,https://godotengine.org/asset-library/asset/3048,https://github.com/Gnumaru/GnumarusStaticDataImporter
GOAP,Tools,MIT,madwind,https://godotengine.org/asset-library/asset/3987,https://github.com/madwind/goap
GOAP,Scripts,MIT,RodZilla,https://godotengine.org/asset-library/asset/307,https://github.com/RodZill4/godot-goap
GOAT,Templates,MIT,miskatonicstudio,https://godotengine.org/asset-library/asset/1102,https://github.com/miskatonicstudio/goat
GOAT,3D Tools,MIT,miskatonicstudio,https://godotengine.org/asset-library/asset/2108,https://github.com/miskatonicstudio/goat
God Rays Post-Processing Plugin,Shaders,MIT,SIsilicon,https://godotengine.org/asset-library/asset/427,https://github.com/SIsilicon/Godot-God-Rays-Plugin
Godobuf,Tools,BSD-3-Clause,oniksan,https://godotengine.org/asset-library/asset/336,https://github.com/oniksan/godobuf
Godobuf,Tools,BSD-2-Clause,oniksan,https://godotengine.org/asset-library/asset/196,https://github.com/oniksan/godobuf
Godobuf,Tools,BSD-3-Clause,oniksan,https://godotengine.org/asset-library/asset/642,https://github.com/oniksan/godobuf
GodoLM,Tools,MIT,gyre,https://godotengine.org/asset-library/asset/3994,https://github.com/simonmnash/GodoLM
GODolphin,Tools,MIT,baizeyv,https://godotengine.org/asset-library/asset/3593,https://github.com/baizeyv/GODolphin
GodOSC,Scripts,CC0,dfcompose,https://godotengine.org/asset-library/asset/2538,https://github.com/afarra6/godOSC
Godot (Free Control),Scripts,Apache-2.0,Soulstogether,https://godotengine.org/asset-library/asset/3991,https://github.com/SoulsTogetherX/Godot-Free-Control
Godot .env Parser,Scripts,Unlicense,Memeric,https://godotengine.org/asset-library/asset/3500,https://github.com/Studeeric/godot-env-parser
Godot 2D Essentials,2D Tools,MIT,s3r0s4pi3ns,https://godotengine.org/asset-library/asset/2039,https://github.com/godotessentials/2d-essentials
Godot 2D Top Down Camera,2D Tools,MIT,cng6sk,https://godotengine.org/asset-library/asset/3861,https://github.com/cng6sk/Godot-TopDown-Camera2d
Godot 3 2D CRT Shader,Shaders,MIT,hiulit,https://godotengine.org/asset-library/asset/749,https://github.com/hiulit/Godot-3-2D-CRT-Shader
Godot 3 2D Day/Night Cycle,2D Tools,MIT,hiulit,https://godotengine.org/asset-library/asset/836,https://github.com/hiulit/Godot-3-2D-Day-Night-Cycle
Godot 3 2D Destructible Objects,2D Tools,MIT,hiulit,https://godotengine.org/asset-library/asset/855,https://github.com/195246671/863ef180-a713-11e9-947a-6f8d1df90f37
Godot 3.0 GPU 2D and 3D Simplex Noise,Demos,MIT,curly-brace,https://godotengine.org/asset-library/asset/78,https://github.com/curly-brace/Godot-Simplex
Godot 3D Cursor,3D Tools,MIT,Marco-,https://godotengine.org/asset-library/asset/3440,https://github.com/Dev-Marco/Godot-3D-Cursor
Godot 3D Multiplayer Template,Templates,MIT,devmoreir4,https://godotengine.org/asset-library/asset/3377,https://github.com/devmoreir4/godot-3d-multiplayer-template
Godot 4 - HTTPManager,Misc,MIT,klaas,https://godotengine.org/asset-library/asset/1797,https://github.com/D2klaas/Godot-4-HTTPManager
Godot 4 3D Terrain Plugin (GPU Based),3D Tools,MIT,sj,https://godotengine.org/asset-library/asset/1083,https://github.com/sboron/terrain-tool-godot4
Godot 4 Client + Integrated Server Demo,Demos,Unlicense,zxcv,https://godotengine.org/asset-library/asset/3145,https://github.com/bdlovatt/Godot-4-Client-with-Integrated-Server-Demo
Godot 4 Concave Mesh Slicer,3D Tools,MIT,PiCode,https://godotengine.org/asset-library/asset/1812,https://github.com/PiCode9560/Godot-4-Concave-Mesh-Slicer
Godot 4 Main Menu Template,Templates,MIT,jackboyman,https://godotengine.org/asset-library/asset/954,https://github.com/jackboyman01/Godot-Main-Menu
Godot 4 MessagePack,Scripts,MIT,luiherch,https://godotengine.org/asset-library/asset/4055,https://github.com/luiherch/Godot4MessagePack
Godot 4 Souls-Like Template,Templates,Unlicense,catprisbrey,https://godotengine.org/asset-library/asset/2609,https://github.com/catprisbrey/Cats-Godot4-Modular-Souls-like-Template
Godot 4 Vertex Painter,3D Tools,MIT,michaeljared,https://godotengine.org/asset-library/asset/2470,https://github.com/bikemurt/godot-vertex-painter
Godot Active Window Info,Misc,MIT,Buck Wild Games,https://godotengine.org/asset-library/asset/3827,https://github.com/BuckWildGames/Godot_Active_Window_Info
Godot Advanced Background Loader,Scripts,MIT,Master - Main Channel,https://godotengine.org/asset-library/asset/468,https://github.com/MasterPolska123/pixel-zone-master
Godot Aerodynamic Physics,3D Tools,MIT,addmix,https://godotengine.org/asset-library/asset/2580,https://github.com/addmix/godot_aerodynamic_physics
Godot AI Helper,Tools,MIT,mkgiga,https://godotengine.org/asset-library/asset/3962,https://github.com/mkgiga/godot-ai-helper
Godot AI Kit,Tools,Testing,Ryash,https://godotengine.org/asset-library/asset/1477,https://github.com/ryash072007/Godot-AI-Kit
Godot Animation Reverser,Tools,MIT,tavurth,https://godotengine.org/asset-library/asset/1228,https://github.com/tavurth/godot-animation-reverser
Godot Annotate,2D Tools,MIT,Zarstensen,https://godotengine.org/asset-library/asset/2432,https://github.com/zarstensen/GodotAnnotate
Godot ARIA,Tools,MIT,btzr,https://godotengine.org/asset-library/asset/3584,https://github.com/btzr-io/godot-aria
Godot Assets Integration,Tools,MIT,godotassets,https://godotengine.org/asset-library/asset/865,https://github.com/godotassets/plugin
Godot Async Loader,Tools,Testing,ImmersiveRPG,https://godotengine.org/asset-library/asset/1376,https://github.com/ImmersiveRPG/GodotAsyncLoader
Godot Async Resources,Tools,MIT,QJPG,https://godotengine.org/asset-library/asset/2401,https://github.com/QJPG/gd-xt
Godot Autotile Texture Templater (GATT),Tools,MIT,sesopenko,https://godotengine.org/asset-library/asset/1616,https://github.com/sesopenko/gatt
Godot Awesome Splash,Scripts,MIT,vituan99,https://godotengine.org/asset-library/asset/1322,https://github.com/duongvituan/godot-awesome-splash
Godot BCP Server for MPF,Scripts,MIT,avanwinkle,https://godotengine.org/asset-library/asset/1098,https://github.com/missionpinball/godot-bcp-server
Godot Behavior Tree,Scripts,MIT,Kagenashi,https://godotengine.org/asset-library/asset/837,https://github.com/GabrieleTorini/godot-behavior-tree
Godot Bili,Tools,GPLv3,adadaadadade,https://godotengine.org/asset-library/asset/1336,https://github.com/adadaadadade/godot-bili
Godot Blender Importer,3D Tools,MIT,rcorre,https://godotengine.org/asset-library/asset/1112,https://github.com/rcorre/godot_blender_importer
Godot Body Builder,Tools,MIT,TheCowOhBoy,https://godotengine.org/asset-library/asset/1231,https://github.com/JeffVenancius/Godot-Body-Builder
Godot Box2D(2.4.1) - UNMAINTAINED,2D Tools,MIT,ughuuu,https://godotengine.org/asset-library/asset/2007,https://github.com/u/140246373
Godot Buddy (Groq API),Scripts,MIT,m4yc3x,https://godotengine.org/asset-library/asset/3041,https://github.com/m4yc3x/godotbuddy
Godot Build System,Tools,MIT,nodnard,https://godotengine.org/asset-library/asset/3973,https://github.com/GDBuildSystem/GDBuildSystem
Godot Card Layout,2D Tools,MIT,cyanglaz,https://godotengine.org/asset-library/asset/2971,https://github.com/cyanglaz/gcard_layout
Godot Card Manager,Scripts,MIT,iatenine,https://godotengine.org/asset-library/asset/281,https://github.com/iatenine/GodotCardManager
Godot Card Parallax,Shaders,MIT,Trixelized,https://godotengine.org/asset-library/asset/2560,https://github.com/Trixelized/godotCardParallax
Godot CI Template,Templates,MIT,jason-h-35,https://godotengine.org/asset-library/asset/690,https://github.com/jason-h-35/godot-ci-template
Godot Colyseus,Tools,MIT,gsioteam,https://godotengine.org/asset-library/asset/1234,https://github.com/gsioteam/godot-colyseus
Godot Colyseus,Tools,MIT,gsioteam,https://godotengine.org/asset-library/asset/1592,https://github.com/gsioteam/godot-colyseus
Godot Common Game Framework,Misc,MIT,jocamar,https://godotengine.org/asset-library/asset/868,https://github.com/jocamar/Godot-Common-Game-Framework
Godot Conductor,Demos,MIT,cthonianmessiah,https://godotengine.org/asset-library/asset/1115,https://github.com/cthonianmessiah/godot-conductor
Godot ConsoleCapture (C#),Scripts,MIT,Alia5,https://godotengine.org/asset-library/asset/3688,https://github.com/Alia5/Godot-ConsoleCapture-C-
Godot Copilot,Tools,MIT,Minos,https://godotengine.org/asset-library/asset/1788,https://github.com/minosvasilias/godot-copilot
Godot CSS Theme,Tools,MIT,sakkaku13,https://godotengine.org/asset-library/asset/1038,https://github.com/kuma-gee/godot-css-theme
Godot Cutout Helper,2D Tools,MIT,frindestown,https://godotengine.org/asset-library/asset/3450,https://github.com/Chafalleiro/GodotCutoutHelper
Godot Data Editor,Tools,MIT,Stoeoeoe,https://godotengine.org/asset-library/asset/73,https://github.com/Stoeoeoe/godot_data_editor
Godot Database Manager,Tools,MIT,radubolovan,https://godotengine.org/asset-library/asset/513,https://github.com/radubolovan/Godot-Database-Manager
Godot DataBind Controls,2D Tools,MIT,jamie.pate@gmail.com,https://godotengine.org/asset-library/asset/3434,https://github.com/jamie-pate/godot-control-data-binds
Godot DCI,Scripts,MIT,baifeng,https://godotengine.org/asset-library/asset/3156,https://github.com/baiXfeng/godot-dci
Godot Debloat Array - Beta,Tools,MIT,zmn-hamid,https://godotengine.org/asset-library/asset/4042,https://github.com/zmn-hamid/Godot-Debloat-Array
Godot Debug Camera,Tools,MIT,kcfresh53,https://godotengine.org/asset-library/asset/2869,https://github.com/kcfresh53/Godot-Debug-Camera
Godot Debug Utility,Tools,MIT,Oliveoil,https://godotengine.org/asset-library/asset/732,https://github.com/OliveOil1/godot-debug-utility
Godot Dialog System,Tools,MIT,DaveTheDev,https://godotengine.org/asset-library/asset/628,https://github.com/EXPWorlds/Godot-Dialog-System
Godot Dice Roller (UI Control),2D Tools,AGPLv3,vokimon,https://godotengine.org/asset-library/asset/3530,https://github.com/vokimon/godot-dice-roller
Godot Discord WebHook,Scripts,MIT,lsbt,https://godotengine.org/asset-library/asset/3062,https://github.com/TheLsbt/GodotDiscordWebHooks
Godot dotenv,Scripts,MIT,lsbt,https://godotengine.org/asset-library/asset/3336,https://github.com/TheLsbt/godot_dotenv
Godot Dynamic Data Table,Tools,MIT,jospic,https://godotengine.org/asset-library/asset/3864,https://github.com/jospic/dynamicdatatable
Godot Dynamic Subtitles,Tools,MIT,QueenOfSquiggles,https://godotengine.org/asset-library/asset/1236,https://github.com/QueenOfSquiggles/godot-dynamic-subtitles
Godot Easy Vehicle Physics,Misc,MIT,DAShoe,https://godotengine.org/asset-library/asset/2558,https://github.com/DAShoe1/Godot-Easy-Vehicle-Physics
Godot ECS,Scripts,MIT,baifeng,https://godotengine.org/asset-library/asset/2702,https://github.com/baiXfeng/godot-ecs
Godot Expo Vector Icons,Scripts,Apache-2.0,Soulstogether,https://godotengine.org/asset-library/asset/4031,https://github.com/SoulsTogetherX/Godot-Expo-Icons
Godot Factory,Scripts,MIT,drumstickz64,https://godotengine.org/asset-library/asset/1239,https://github.com/Drumstickz64/GodotFactory
Godot Fake Radio,Misc,MIT,Roker2,https://godotengine.org/asset-library/asset/3273,https://github.com/Roker2/godot_fake_radio
Godot FEAGI Integration,Tools,Apache-2.0,neuraville,https://godotengine.org/asset-library/asset/2947,https://github.com/feagi/godot_feagi_integration
Godot FFT (Fast Fourier Transform),Tools,MIT,tavurth,https://godotengine.org/asset-library/asset/1682,https://github.com/tavurth/godot-fft
Godot Firebase,Tools,MIT,GodotNutsOrg,https://godotengine.org/asset-library/asset/844,https://github.com/GodotNuts/GodotFirebase
Godot Firebase 4.x,Tools,MIT,GodotNutsOrg,https://godotengine.org/asset-library/asset/1645,https://github.com/GodotNuts/GodotFirebase
Godot Firebase Lite,Misc,CC-BY-SA-4.0,LeoC,https://godotengine.org/asset-library/asset/2554,https://github.com/LeoClose/godot-firebase-lite
Godot Firebase Lite,Scripts,MIT,juanitogan,https://godotengine.org/asset-library/asset/972,https://github.com/juanitogan/godot-firebase-lite
Godot flexbox,2D Tools,MIT,citizenl,https://godotengine.org/asset-library/asset/1648,https://github.com/citizenll/godot-flexbox
Godot FontAwesome 5,2D Tools,MIT,LetterN,https://godotengine.org/asset-library/asset/1724,https://github.com/LetterN/Godot-FontAwesome
Godot FontAwesome 6,2D Tools,MIT,LetterN,https://godotengine.org/asset-library/asset/1723,https://github.com/LetterN/Godot-FontAwesome
Godot Form Validator,Tools,MIT,deadpixelsociety,https://godotengine.org/asset-library/asset/1883,https://github.com/deadpixelsociety/godot-form-validator
Godot FOV (Field of View),Scripts,MIT,brandonlamb,https://godotengine.org/asset-library/asset/630,https://github.com/godot-addons/godot-field-of-view
Godot Frame Converter,Tools,MIT,KoBeWi,https://godotengine.org/asset-library/asset/426,https://github.com/KoBeWi/Godot-Frame-Converter
Godot FSM (Finite State Machine),Scripts,MIT,brandonlamb,https://godotengine.org/asset-library/asset/55,https://github.com/brandonlamb/godot-finite-state-machine
Godot Game Screenreader,Tools,MIT,punishedfelix,https://godotengine.org/asset-library/asset/3588,https://github.com/badgernested/godot-screenreader
Godot GameJolt API,Scripts,MIT,IronBrandon,https://godotengine.org/asset-library/asset/3364,https://github.com/IronBrandon/Godot-GameJolt-API
Godot Gameplay Systems,Scripts,MIT,octod,https://godotengine.org/asset-library/asset/932,https://github.com/OctoD/godot-gameplay-systems
Godot Git Control,Tools,MIT,funabab,https://godotengine.org/asset-library/asset/36,https://github.com/funabab/godot-git-control
Godot Git Describe,Tools,MIT,zibetnu,https://godotengine.org/asset-library/asset/3931,https://github.com/zibetnu/godot-git-describe
Godot Git Plugin (3.2-3.4),Tools,MIT,ChronicallySerious,https://godotengine.org/asset-library/asset/1061,https://github.com/godotengine/godot-git-plugin
Godot Git Plugin (3.5+),Tools,MIT,ChronicallySerious,https://godotengine.org/asset-library/asset/1410,https://github.com/godotengine/godot-git-plugin
Godot Git Plugin (4.1+),Tools,MIT,twaritwaikar,https://godotengine.org/asset-library/asset/1581,https://github.com/godotengine/godot-git-plugin
Godot Google Analytics,Misc,MIT,englishtom,https://godotengine.org/asset-library/asset/3543,https://github.com/englishtom/godot-google-analytics
Godot Grid Array,Tools,MIT,TheQuietCroc,https://godotengine.org/asset-library/asset/3557,https://github.com/TheQuietCroc/GodotGridArray
Godot Helpers,Misc,MIT,Maxim Maeder,https://godotengine.org/asset-library/asset/2165,https://github.com/Maximinodotpy/Godot-Helpers
Godot icon creator/replacer,Misc,MIT,pkowal1982,https://godotengine.org/asset-library/asset/1554,https://github.com/pkowal1982/godoticonplugin
Godot icon creator/replacer,Misc,MIT,pkowal1982,https://godotengine.org/asset-library/asset/1560,https://github.com/pkowal1982/godoticonplugin
Godot Icons Fonts,Tools,MIT,Jebedaia,https://godotengine.org/asset-library/asset/3621,https://github.com/rakugoteam/Godot-Icons-Fonts
